#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
2816, 44660.949,   0.085,   0.000,231.373, 65536, 190316544, 63438848,6,2, 60.935791, 151.437012, 9.488281
2816, 44660.949,   0.100,   0.000,231.558, 65536, 190316544, 63438848,6,2, 30.403809, 151.875000, 9.477051
2816, 44660.949,   0.100,   0.000,231.558, 65536, 190316544, 63438848,6,2, 60.747803, 151.875000, 9.458008
2944, 51032.097,   0.074,   0.000,259.703, 65536, 208011264, 69337088,6,2, 33.195068, 172.625977, 10.353760
2944, 51032.097,   0.074,   0.000,259.703, 65536, 208011264, 69337088,6,2, 66.374268, 172.625977, 10.348145
2944, 51032.097,   0.118,   0.000,260.045, 65536, 208011264, 69337088,6,2, 33.201904, 172.960205, 10.360840
2944, 51032.097,   0.118,   0.000,260.045, 65536, 208011264, 69337088,6,2, 66.360840, 172.960205, 10.362793
2944, 51032.097,   0.091,   0.000,260.000, 65536, 208011264, 69337088,6,2, 33.385986, 172.751953, 10.353027
2944, 51032.097,   0.091,   0.000,260.000, 65536, 208011264, 69337088,6,2, 66.538086, 172.751953, 10.356934
2944, 51032.097,   0.105,   0.000,260.349, 65536, 208011264, 69337088,6,2, 33.187988, 173.282715, 10.370117
2944, 51032.097,   0.105,   0.000,260.349, 65536, 208011264, 69337088,6,2, 66.358154, 173.282715, 10.338135
2944, 51032.097,   0.123,   0.000,260.199, 65536, 208011264, 69337088,6,2, 33.426270, 172.960205, 10.346924
