size,dsetmatrix,cudaMemcpy,chunktime,chunk_nosync,chunktimestream,chunkstreams_ nosync,chunkno,chunksize,streams,totchunks,Single Stream Chunking nosync,Stream Chunking,Stream Chunking nosync,Stream Chunk size
2240,6.701172,6.404053,6.428955,6.408691,6.575928,6.4909669999999995,1,5017600,8,8,1.0007242288594427,1.0268384724486197,1.013571717785596,5017600.0
2240,6.743896,6.402832,6.427979,6.406738,6.579102000000001,6.499023,1,5017600,8,8,1.0006100425561688,1.0275300054725784,1.0150231959857763,5017600.0
2240,6.749022999999999,6.403076,6.427979,6.414062,6.60376,6.508057,1,5017600,8,8,1.0017157378734844,1.0313418113419237,1.0163954012102931,5017600.0
2240,6.666992,6.405029,6.427979,6.410156,6.572021,6.4829099999999995,1,5017600,8,8,1.0008004647598003,1.0260720131009555,1.0121593516594538,5017600.0
2240,6.677246,6.402832,6.428955,6.416016,6.571045,6.436279,1,5017600,8,8,1.0020590888531824,1.0262716560422014,1.0052237822263648,5017600.0
2304,7.050781,6.774902,6.821045,6.7722169999999995,6.975098,6.853027,1,5308416,8,8,0.9996036843042156,1.0295496525263392,1.011531532116627,5308416.0
2304,7.047119,6.773192999999999,6.788086,6.807129,6.961182000000001,6.848877000000001,1,5308416,8,8,1.0050103400272221,1.0277548565351677,1.0111740504072453,5308416.0
2304,7.052979,6.781006,6.776855,6.784911999999999,6.977295,6.85498,1,5308416,8,8,1.0005760207261283,1.0289468848722447,1.010909000817873,5308416.0
2304,7.047852000000001,6.7739259999999994,6.783936,6.796142999999999,6.982666,6.8676759999999994,1,5308416,8,8,1.00327978191672,1.0308152170543345,1.0138398323217586,5308416.0
2304,7.044922,6.7890619999999995,6.788817999999999,6.792969,6.979004,6.854004,1,5308416,8,8,1.0005754845072856,1.0279776499316107,1.0095656807965518,5308416.0
2368,7.409667999999999,7.155028999999999,7.179932000000001,7.160156,7.345947,7.230957000000001,1,5607424,8,8,1.0007165589405718,1.0266830504809974,1.010611836793394,5607424.0
2368,7.574707000000001,7.189941,7.177002000000001,7.157959,7.343994,7.229247999999999,1,5607424,8,8,0.995551841106902,1.0214261841647936,1.0054669433309673,5607424.0
2368,7.49707,7.154053,7.177979,7.153809,7.343017999999999,7.233153999999999,1,5607424,8,8,0.999965893459274,1.0264136986404768,1.0110568093359105,5607424.0
2368,7.502686,7.1530759999999995,7.177246,7.163817999999999,7.322021,7.234131,1,5607424,8,8,1.001501731562757,1.023618510414261,1.011331488718979,5607424.0
2368,7.484131,7.153809,7.170897999999999,7.156982000000001,7.321289,7.235107000000001,1,5607424,8,8,1.000443539937955,1.0234113043834412,1.011364295580159,5607424.0
2432,7.831055,7.613036999999999,7.74292,7.666747999999999,7.706055,7.637207000000001,1,5914624,8,8,1.0070551345015137,1.0122182514021671,1.0031748170933625,5914624.0
2432,7.807129,7.558838000000001,7.553223,7.561767999999999,7.733886999999999,7.623778999999999,1,5914624,8,8,1.0003876257170743,1.0231581891290698,1.008591399895063,5914624.0
2432,7.812988000000001,7.546142999999999,7.560791,7.549072,7.683105,7.635742,1,5914624,8,8,1.0003881453081396,1.0181499343439424,1.0118734829170346,5914624.0
2432,7.797119,7.559082000000001,7.5541990000000006,7.558105,7.7121580000000005,7.62793,1,5914624,8,8,0.9998707515013066,1.020250607150445,1.0091079842763975,5914624.0
2432,7.830078,7.575195,7.567871,7.560791,7.7109380000000005,7.619872999999999,1,5914624,8,8,0.998098530796897,1.0179194066951414,1.0058979339805774,5914624.0
2496,8.2229,7.945067999999999,7.969971000000001,7.958984,8.101807,8.041748,1,6230016,8,8,1.0017515268591786,1.0197278361871795,1.012168555385555,6230016.0
2496,8.290039,7.946777,7.987061,7.948975,8.111084,8.00415,1,6230016,8,8,1.0002765901194912,1.0206759293736316,1.0072196564720515,6230016.0
2496,8.22583,7.958984,7.966064,7.973389,8.130127,8.030028999999999,1,6230016,8,8,1.001809904379755,1.0215031215039507,1.0089263906046297,6230016.0
2496,8.202881,7.960205,7.955078,7.964844,8.125977,8.023926,1,6230016,8,8,1.0005827739360984,1.0208250918161028,1.008004944596276,6230016.0
2496,8.201172,7.946045,7.955811,7.9760740000000006,8.102051,8.037109,1,6230016,8,8,1.0037791127535776,1.0196331634165172,1.0114602925102991,6230016.0
2560,8.695801,8.358887,8.368164,8.364014,8.523926,8.44873,1,6553600,8,8,1.0006133591709039,1.0197441357922412,1.0107482012856497,6553600.0
2560,8.625,8.35791,8.380859,8.368896000000001,8.52002,8.443114999999999,1,6553600,8,8,1.001314443443397,1.01939599732469,1.0101945342795027,6553600.0
2560,8.613037,8.372069999999999,8.400146000000001,8.35791,8.545898,8.441895,1,6553600,8,8,0.9983086620154874,1.0207628459867153,1.0083402312689695,6553600.0
2560,8.618896000000001,8.371094,8.368164,8.375,8.541260000000001,8.439209,1,6553600,8,8,1.0004666056790188,1.0203278090056094,1.0081369292950242,6553600.0
2560,8.614014,8.372069999999999,8.366943,8.381103999999999,8.512939,8.441895,1,6553600,8,8,1.0010790640785372,1.0168260657161252,1.0083402312689695,6553600.0
2624,9.1521,8.794189,8.790771000000001,8.805176,8.967773,8.864014,1,6885376,8,8,1.0012493477226838,1.0197384886770116,1.0079399021331017,6885376.0
2624,9.049805000000001,8.779053,8.804199,8.785156,8.960938,8.864014,1,6885376,8,8,1.0006951774866835,1.0207180660602004,1.009677695304949,6885376.0
2624,9.041992,8.794189,8.803955,8.784912,8.969238,8.871094,1,6885376,8,8,0.9989450988601679,1.019905075954133,1.0087449792129781,6885376.0
2624,9.052978999999999,8.793700999999999,8.791260000000001,8.797852,8.989989999999999,8.863037,1,6885376,8,8,1.0004720424312814,1.022321545842871,1.0078847347663973,6885376.0
2624,9.055664,8.780028999999999,8.802734,8.792969,8.955078,8.877930000000001,1,6885376,8,8,1.001473799232326,1.0199371778840367,1.0111504187514644,6885376.0
2688,9.549072,9.213135000000001,9.235107000000001,9.23877,9.416016,9.288086,1,7225344,8,8,1.0027824405047792,1.0220208430680762,1.0081352330124327,7225344.0
2688,9.464844,9.226074,9.253906,9.228027,9.395752,9.304932,1,7225344,8,8,1.0002116826723912,1.0183911379856696,1.0085472975829155,7225344.0
2688,9.549072,9.229248,9.239989999999999,9.238037,9.439941000000001,9.305908,1,7225344,8,8,1.0009522986054769,1.0228288371923695,1.0083062021954552,7225344.0
2688,9.480957,9.220215,9.238037,9.22998,9.415039,9.297852,1,7225344,8,8,1.0010590859323778,1.021130092953364,1.0084203025634435,7225344.0
2688,9.540039,9.227051,9.2229,9.22998,9.414062,9.306885000000001,1,7225344,8,8,1.0003174361992797,1.0202676889940243,1.0086521684989063,7225344.0
2752,9.984131,9.668944999999999,9.665039,9.670898,9.874023,9.738037,1,7573504,8,8,1.0002019868765413,1.0212099665475396,1.0071457640931871,7573504.0
2752,9.938965,9.655028999999999,9.679199,9.657715,9.877197,9.749756,1,7573504,8,8,1.0002781969893617,1.023010598932432,1.0098111564449987,7573504.0
2752,9.924805000000001,9.670166,9.675049000000001,9.660889,9.845947,9.730225,1,7573504,8,8,0.9990406576267666,1.0181776610660045,1.0062107517078818,7573504.0
2752,9.973145,9.664062,9.658691000000001,9.676025,9.85498,9.756103999999999,1,7573504,8,8,1.0012378852701898,1.0197554610059414,1.0095241524733596,7573504.0
2752,9.912842,9.657227,9.679932,9.658936,9.868896000000001,9.740967,1,7573504,8,8,1.000176965913714,1.0219181966003286,1.0086712262225999,7573504.0
2816,10.350098,10.125977,10.133057,10.114746,10.299072,10.200928,1,7929856,8,8,0.9988908724560602,1.017094152988892,1.007401853668046,7929856.0
2816,10.529053,10.111084,10.126221000000001,10.105957,10.315186,10.208252,1,7929856,8,8,0.9994929327063251,1.0201859662129205,1.0096100477456225,7929856.0
2816,10.383057,10.110107000000001,10.133057,10.126953,10.309082,10.187988,1,7929856,8,8,1.0016662533838663,1.0196808006087372,1.0077032814786233,7929856.0
2816,10.36084,10.122069999999999,10.133789,10.112061,10.309082,10.208984,1,7929856,8,8,0.9990111706399977,1.018475667526504,1.0085865835743084,7929856.0
2816,10.450194999999999,10.123047,10.118164,10.126709,10.305908,10.236816000000001,1,7929856,8,8,1.0003617487896679,1.0180638299911084,1.0112386122478738,7929856.0
2880,10.864014,10.580078,10.576903999999999,10.595703,10.75,10.678955,1,8294400,8,8,1.0014768322123901,1.0160605621244,1.0093455832745277,8294400.0
2880,10.853027,10.579102,10.606200999999999,10.60791,10.759766,10.650879,1,8294400,8,8,1.0027231044752192,1.0170774419227644,1.006784791374542,8294400.0
2880,10.890869,10.586914,10.582031,10.614989999999999,10.751953,10.670898,1,8294400,8,8,1.00265195315651,1.015588961995913,1.007932812149036,8294400.0
2880,10.866699,10.573242,10.589844,10.587158,10.75415,10.687012,1,8294400,8,8,1.001316152604849,1.0171099838630382,1.0107601812197242,8294400.0
2880,11.066162,10.583008,10.649902,10.744141,10.758057,10.653808999999999,1,8294400,8,8,1.015225633392699,1.0165405714518974,1.006690063921335,8294400.0
2944,11.304199,11.065918,11.071045,11.079102,11.269043,11.140869,1,8667136,8,8,1.0011914059005318,1.0183559104630995,1.0067731389298205,8667136.0
2944,11.432373,11.079102,11.087891,11.053955,11.177978999999999,11.074219,1,8667136,8,8,0.997730231204659,1.0089246402822176,0.9995592603082812,8667136.0
2944,11.304199,11.048096000000001,11.046875,11.051025,11.189941000000001,11.095947,1,8667136,8,8,1.0002651135544078,1.012838863818707,1.004331153530889,8667136.0
2944,11.387939,11.042236,11.066162,11.068114999999999,11.188965,11.074950999999999,1,8667136,8,8,1.0023436376473025,1.0132879789926605,1.0029627151602265,8667136.0
2944,11.321045,11.050049000000001,11.048584,11.046875,11.218994,11.116943,1,8667136,8,8,0.9997127614547229,1.0152890724737962,1.006053728811519,8667136.0
3008,11.805176,11.543944999999999,11.540771000000001,11.532227,11.706055000000001,11.61084,1,9048064,8,8,0.9989849223987122,1.0140428596983095,1.005794812778474,9048064.0
3008,11.814941000000001,11.531982000000001,11.536133,11.537109,11.706055000000001,11.594971000000001,1,9048064,8,8,1.0004445896637715,1.0150948033044103,1.0054621139713884,9048064.0
3008,11.804932,11.532715,11.536864999999999,11.531982000000001,11.694092,11.565918,1,9048064,8,8,0.9999364416791711,1.0139929756349655,1.002879027184839,9048064.0
3008,11.848145,11.526855,11.544922,11.53125,11.695068,11.570068,1,9048064,8,8,1.000381283533106,1.0145931392387602,1.003748897682846,9048064.0
3008,11.792725,11.5271,11.542969,11.530028999999999,11.965088,11.652344,1,9048064,8,8,1.0002540968673819,1.0379963737626983,1.0108651785791742,9048064.0
3072,12.309814,12.022949,12.039062,12.025879,12.173828,12.061035,1,9437184,8,8,1.0002437006095592,1.0125492506039908,1.0031677752271926,9437184.0
3072,12.295898,12.021973,12.039307,12.026123,12.178955,12.10498,1,9437184,8,8,1.0003452012410943,1.0130579231878163,1.0069046070890362,9437184.0
3072,12.314941000000001,12.030273,12.035156,12.025879,12.182861,12.075194999999999,1,9437184,8,8,0.9996347547557732,1.0126836689408463,1.0037340798500582,9437184.0
3072,12.291992,12.029785,12.037109,12.03125,12.177002,12.046142999999999,1,9437184,8,8,1.0001217810625875,1.0122377083214704,1.0013597915507217,9437184.0
3072,12.287109,12.030028999999999,12.035156,12.026855,12.171142999999999,12.050049000000001,1,9437184,8,8,0.9997361602370203,1.0117301462864303,1.0016641688893686,9437184.0
3136,12.791016,12.535889,12.543213,12.529053,12.705078,12.582031,1,9834496,8,8,0.9994546856628995,1.0134963703013007,1.0036807920044604,9834496.0
3136,12.842041,12.534912,12.539062,12.549072,12.713379,12.604004,1,9834496,8,8,1.0011296449468492,1.0142375949667617,1.0055119653013918,9834496.0
3136,12.811035,12.534912,12.539062,12.533691000000001,12.688965,12.575928,1,9834496,8,8,0.99990259205649,1.0122899147596727,1.0032721410409582,9834496.0
3136,12.864014,12.550049000000001,12.539062,12.536133,12.713867,12.563965,1,9834496,8,8,0.9988911597078225,1.0130531761270414,1.0011088402921773,9834496.0
3136,12.788086,12.5271,12.552002,12.532959,12.708984,12.594727,1,9834496,8,8,1.0004677060133629,1.014519242282731,1.0053984561470732,9834496.0
3200,13.384032999999999,13.057129,13.050049000000001,13.048828,13.206055,13.092773,1,10240000,8,8,0.9993642553428094,1.0114057232642795,1.0027298497242387,10240000.0
3200,13.539062,13.042969,13.054688,13.041992,13.208984,13.098877,1,10240000,8,8,0.9999250937420767,1.012728313622458,1.004286447357193,10240000.0
3200,13.311767999999999,13.052002,13.060058999999999,13.057861,13.210938,13.091064,1,10240000,8,8,1.0004488966520233,1.0121771357374907,1.0029927975800188,10240000.0
3200,13.341064000000001,13.044922,13.050781,13.053955,13.212891,13.083008,1,10240000,8,8,1.0006924533546464,1.0128761981098853,1.0029196035054866,10240000.0
3200,13.313965,13.042236,13.054199,13.052002,13.230957,13.10498,1,10240000,8,8,1.0007487979821865,1.0144699881216686,1.0048108315169269,10240000.0
3264,13.858154,13.575928,13.586914000000002,13.575195,13.764892999999999,13.631104,1,10653696,8,8,0.999946007374229,1.0139191221403059,1.0040642525505439,10653696.0
3264,13.839844,13.571045000000002,13.591064000000001,13.571776999999999,13.763916,13.605957,1,10653696,8,8,1.0000539383665736,1.0142119490429806,1.002572535865882,10653696.0
3264,13.838867,13.600098000000001,13.576904,13.579101999999999,13.775879000000002,13.621826,1,10653696,8,8,0.9984561875951187,1.0129249803935236,1.0015976355464498,10653696.0
3264,13.920654,13.572021,13.580078,13.577148000000001,13.768799,13.62207,1,10653696,8,8,1.0003777624570431,1.0144987986682308,1.003687660076565,10653696.0
3264,13.902832,13.575928,13.580810999999999,13.578857000000001,13.756104,13.616943,1,10653696,8,8,1.0002157495237158,1.0132717262495794,1.0030211562701274,10653696.0
3328,14.444823999999999,14.114014000000001,14.112060999999999,14.114989999999999,14.26416,14.164062,1,11075584,8,8,1.0000691511288,1.0106380792877208,1.0035459791948624,11075584.0
3328,14.39502,14.12207,14.117920000000002,14.132079999999998,14.280762,14.177001999999998,1,11075584,8,8,1.0007088195993927,1.0112371628238634,1.00388979802536,11075584.0
3328,14.382812,14.108154,14.119141,14.114989999999999,14.295166,14.175781,1,11075584,8,8,1.0004845424851472,1.013255596727963,1.0047934690817806,11075584.0
3328,14.374023000000001,14.10791,14.121826,14.10791,14.275146,14.170166,1,11075584,8,8,1.0,1.0118540591767313,1.0044128435749873,11075584.0
3328,14.371826,14.114014000000001,14.112060999999999,14.109131,14.269043,14.151123000000002,1,11075584,8,8,0.9996540318013004,1.0109840474864202,1.002629230777297,11075584.0
3392,14.919922,14.653076,14.664795000000002,14.655762,14.829101999999999,14.697754000000002,1,11505664,8,8,1.000183306221847,1.0120129043212496,1.0030490526357743,11505664.0
3392,14.918945,14.654053,14.664795000000002,14.65625,14.822021,14.693114999999999,1,11505664,8,8,1.0001499243929308,1.011462221407279,1.0026656106675744,11505664.0
3392,14.926758,14.654053,14.665039000000002,14.658203,14.828857000000001,14.699951,1,11505664,8,8,1.0002831981022589,1.0119287135101807,1.0031321027704758,11505664.0
3392,14.98291,14.653076,14.665282999999999,14.657959,14.825928,14.697021,1,11505664,8,8,1.00033324061105,1.0117962945118144,1.0029990290093356,11505664.0
3392,15.056151999999999,14.651123000000002,14.665039000000002,14.652832,14.849854,14.718017999999999,1,11505664,8,8,1.0001166463485425,1.0135642162037681,1.0045658616066493,11505664.0
3456,15.5,15.231933999999999,15.240967000000001,15.235107000000001,15.473876999999998,15.325928,1,11943936,8,8,1.0002083123521939,1.0158839317449773,1.006170851318027,11943936.0
3456,15.59082,15.229004000000002,15.23291,15.254883,15.463135000000001,15.305176000000001,1,11943936,8,8,1.00169932321247,1.0153740192070342,1.0050017716194704,11943936.0
3456,15.635985999999999,15.231201,15.239014000000001,15.242188,15.453125,15.315185999999999,1,11943936,8,8,1.000721348237739,1.0145703546292901,1.0055140103528277,11943936.0
3456,15.50293,15.232178,15.248047,15.234863,15.453857000000001,15.312012,1,11943936,8,8,1.0001762715745577,1.0145533357081307,1.0052411414835094,11943936.0
3456,15.486084,15.231933999999999,15.275146,15.22998,15.456055,15.308838,1,11943936,8,8,0.9998717168811262,1.0147138899105,1.0050488664144686,11943936.0
3520,16.105957,15.802734,15.806885000000001,15.802979,16.033203,15.878906,1,12390400,8,8,1.0000155036463945,1.0145841219626934,1.004820178584288,12390400.0
3520,16.074951000000002,15.799072,15.812744,15.803223000000001,16.031006,15.894775,1,12390400,8,8,1.000262736950626,1.014680229319798,1.0060575076814637,12390400.0
3520,16.119141,15.804932,15.790039000000002,15.800049,16.039062,15.874023000000001,1,12390400,8,8,0.9996910458077263,1.0148137302963405,1.0043714835343802,12390400.0
3520,16.273926,15.864014000000001,15.825928,15.812744,16.01001,15.895751999999998,1,12390400,8,8,0.9967681571637543,1.0092029671683347,1.0020006285924858,12390400.0
3520,16.069336,15.798828,15.809082,15.808105,16.022949,15.887939000000001,1,12390400,8,8,1.0005871954552579,1.0141859256901842,1.0056403550946944,12390400.0
3584,16.630126999999998,16.405029000000003,16.380126999999998,16.401854999999998,16.598876999999998,16.449951000000002,1,12845056,8,8,0.9998065227437266,1.0118163765513608,1.0027383066497475,12845056.0
3584,16.705810999999997,16.375977,16.388184,16.380126999999998,16.593994,16.457275,1,12845056,8,8,1.0002534199944222,1.013313220945535,1.0049644671582039,12845056.0
3584,16.647217,16.37793,16.385986,16.381104,16.633057,16.447998000000002,1,12845056,8,8,1.0001937973846513,1.0155774875091053,1.0042781963288403,12845056.0
3584,16.647217,16.384276999999997,16.380859,16.376953,16.606689000000003,16.468018,1,12845056,8,8,0.9995529860731727,1.013574721667609,1.0051110586082013,12845056.0
3584,16.684082,16.375732,16.386963,16.381104,16.574219,16.452881,1,12845056,8,8,1.0003280464042767,1.0121208016838577,1.0047111787124998,12845056.0
3648,17.237060999999997,17.024901999999997,16.989746,16.96875,17.197998000000002,17.052734,1,13307904,8,8,0.9967017724977214,1.0101672244574451,1.0016347818037368,13307904.0
3648,17.23999,16.967041000000002,16.974854,16.972168,17.235107,17.043701000000002,1,13307904,8,8,1.0003021740797349,1.015799219203867,1.0045181714360212,13307904.0
3648,17.221191,16.964111,16.97583,16.998047,17.204102,17.065185999999997,1,13307904,8,8,1.0020004584973536,1.0141469835937762,1.0059581666260022,13307904.0
3648,17.303955,16.963867,16.982178,16.972168,17.202148,17.055908,1,13307904,8,8,1.000489334183061,1.01404638458908,1.0054257086547542,13307904.0
3648,17.216797,16.964111,16.976074,16.976807,17.165039,17.071045,1,13307904,8,8,1.000748403497242,1.0118442988259155,1.0063035428145928,13307904.0
3712,17.822998000000002,17.566162,17.572754,17.583984,17.788086,17.647949,1,13778944,8,8,1.0010145642514285,1.0126336077283131,1.0046559402105026,13778944.0
3712,17.834717,17.564941,17.573975,17.583984,17.808838,17.651854999999998,1,13778944,8,8,1.0010841482473525,1.0138854437370441,1.004948152117334,13778944.0
3712,17.908935999999997,17.565918,17.568848000000003,17.568848000000003,17.819824,17.665039,1,13778944,8,8,1.0001668002776742,1.0144544680215404,1.0056428021581338,13778944.0
3712,17.890137,17.568115,17.575195,17.567139,17.812988,17.649901999999997,1,13778944,8,8,0.9999444448081084,1.0139384902705841,1.0046554226221764,13778944.0
